"filename", "language", "Python", "Perl", "Markdown", "Shell Script", "C++", "Makefile", "XML", "pip requirements", "Ini", "C", "Docker", "Properties", "Java", "YAML", "JSON", "CMake", "HTML", "reStructuredText", "Visual Basic", "CSS", "SCSS", "Diff", "Log", "comment", "blank", "total"
"f:\archlab_gem5\gem5\ext\softfloat\s_normRoundPackMToF128M.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 7, 74
"f:\archlab_gem5\gem5\ext\softfloat\s_normRoundPackToExtF80.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 7, 72
"f:\archlab_gem5\gem5\ext\softfloat\s_normRoundPackToF128.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 7, 82
"f:\archlab_gem5\gem5\ext\softfloat\s_normRoundPackToF16.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 7, 59
"f:\archlab_gem5\gem5\ext\softfloat\s_normRoundPackToF32.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 7, 59
"f:\archlab_gem5\gem5\ext\softfloat\s_normRoundPackToF64.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 7, 59
"f:\archlab_gem5\gem5\ext\softfloat\s_normSubnormalExtF80Sig.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 7, 53
"f:\archlab_gem5\gem5\ext\softfloat\s_normSubnormalF128Sig.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 7, 66
"f:\archlab_gem5\gem5\ext\softfloat\s_normSubnormalF128SigM.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 7, 62
"f:\archlab_gem5\gem5\ext\softfloat\s_normSubnormalF16Sig.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 7, 53
"f:\archlab_gem5\gem5\ext\softfloat\s_normSubnormalF32Sig.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 7, 53
"f:\archlab_gem5\gem5\ext\softfloat\s_normSubnormalF64Sig.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 7, 53
"f:\archlab_gem5\gem5\ext\softfloat\s_propagateNaNF128UI.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 7, 74
"f:\archlab_gem5\gem5\ext\softfloat\s_propagateNaNF16UI.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 7, 59
"f:\archlab_gem5\gem5\ext\softfloat\s_propagateNaNF32UI.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 7, 59
"f:\archlab_gem5\gem5\ext\softfloat\s_propagateNaNF64UI.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 7, 59
"f:\archlab_gem5\gem5\ext\softfloat\s_remStepMBy32.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 9, 87
"f:\archlab_gem5\gem5\ext\softfloat\s_roundMToI64.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 7, 89
"f:\archlab_gem5\gem5\ext\softfloat\s_roundMToUI64.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 7, 85
"f:\archlab_gem5\gem5\ext\softfloat\s_roundPackMToExtF80M.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 7, 257
"f:\archlab_gem5\gem5\ext\softfloat\s_roundPackMToF128M.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 7, 179
"f:\archlab_gem5\gem5\ext\softfloat\s_roundPackMToI64.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 7, 89
"f:\archlab_gem5\gem5\ext\softfloat\s_roundPackMToUI64.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 7, 85
"f:\archlab_gem5\gem5\ext\softfloat\s_roundPackToExtF80.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 7, 257
"f:\archlab_gem5\gem5\ext\softfloat\s_roundPackToF128.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 7, 172
"f:\archlab_gem5\gem5\ext\softfloat\s_roundPackToF16.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 7, 114
"f:\archlab_gem5\gem5\ext\softfloat\s_roundPackToF32.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 7, 114
"f:\archlab_gem5\gem5\ext\softfloat\s_roundPackToF64.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 7, 118
"f:\archlab_gem5\gem5\ext\softfloat\s_roundPackToI32.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 7, 85
"f:\archlab_gem5\gem5\ext\softfloat\s_roundPackToI64.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 7, 90
"f:\archlab_gem5\gem5\ext\softfloat\s_roundPackToUI32.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 7, 81
"f:\archlab_gem5\gem5\ext\softfloat\s_roundPackToUI64.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 7, 86
"f:\archlab_gem5\gem5\ext\softfloat\s_roundToI32.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 7, 85
"f:\archlab_gem5\gem5\ext\softfloat\s_roundToI64.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 7, 90
"f:\archlab_gem5\gem5\ext\softfloat\s_roundToUI32.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 7, 81
"f:\archlab_gem5\gem5\ext\softfloat\s_roundToUI64.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 7, 86
"f:\archlab_gem5\gem5\ext\softfloat\s_shiftLeftM.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 10, 92
"f:\archlab_gem5\gem5\ext\softfloat\s_shiftNormSigF128M.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 7, 79
"f:\archlab_gem5\gem5\ext\softfloat\s_shiftRightJam128.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 9, 70
"f:\archlab_gem5\gem5\ext\softfloat\s_shiftRightJam128Extra.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 9, 78
"f:\archlab_gem5\gem5\ext\softfloat\s_shiftRightJam256M.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 12, 127
"f:\archlab_gem5\gem5\ext\softfloat\s_shiftRightJam32.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 9, 52
"f:\archlab_gem5\gem5\ext\softfloat\s_shiftRightJam64.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 9, 52
"f:\archlab_gem5\gem5\ext\softfloat\s_shiftRightJam64Extra.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 9, 63
"f:\archlab_gem5\gem5\ext\softfloat\s_shiftRightJamM.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 10, 102
"f:\archlab_gem5\gem5\ext\softfloat\s_shiftRightM.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 10, 92
"f:\archlab_gem5\gem5\ext\softfloat\s_shortShiftLeft128.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 9, 56
"f:\archlab_gem5\gem5\ext\softfloat\s_shortShiftLeft64To96M.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 9, 57
"f:\archlab_gem5\gem5\ext\softfloat\s_shortShiftLeftM.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 9, 71
"f:\archlab_gem5\gem5\ext\softfloat\s_shortShiftRight128.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 9, 56
"f:\archlab_gem5\gem5\ext\softfloat\s_shortShiftRightExtendM.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 9, 74
"f:\archlab_gem5\gem5\ext\softfloat\s_shortShiftRightJam128.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 9, 61
"f:\archlab_gem5\gem5\ext\softfloat\s_shortShiftRightJam128Extra.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 9, 60
"f:\archlab_gem5\gem5\ext\softfloat\s_shortShiftRightJam64.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 9, 51
"f:\archlab_gem5\gem5\ext\softfloat\s_shortShiftRightJam64Extra.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 9, 57
"f:\archlab_gem5\gem5\ext\softfloat\s_shortShiftRightJamM.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 9, 73
"f:\archlab_gem5\gem5\ext\softfloat\s_shortShiftRightM.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 9, 71
"f:\archlab_gem5\gem5\ext\softfloat\s_sub128.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 9, 56
"f:\archlab_gem5\gem5\ext\softfloat\s_sub1XM.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 9, 61
"f:\archlab_gem5\gem5\ext\softfloat\s_sub256M.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 9, 66
"f:\archlab_gem5\gem5\ext\softfloat\s_subM.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 9, 71
"f:\archlab_gem5\gem5\ext\softfloat\s_subMagsExtF80.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 7, 159
"f:\archlab_gem5\gem5\ext\softfloat\s_subMagsF128.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 7, 140
"f:\archlab_gem5\gem5\ext\softfloat\s_subMagsF16.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 7, 188
"f:\archlab_gem5\gem5\ext\softfloat\s_subMagsF32.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 7, 144
"f:\archlab_gem5\gem5\ext\softfloat\s_subMagsF64.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 7, 142
"f:\archlab_gem5\gem5\ext\softfloat\s_tryPropagateNaNExtF80M.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 7, 65
"f:\archlab_gem5\gem5\ext\softfloat\s_tryPropagateNaNF128M.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 7, 56
"f:\archlab_gem5\gem5\ext\softfloat\softfloat.h", "C++", 0, 0, 0, 0, 305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 23, 403
"f:\archlab_gem5\gem5\ext\softfloat\softfloat_raiseFlags.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 7, 53
"f:\archlab_gem5\gem5\ext\softfloat\softfloat_state.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 7, 53
"f:\archlab_gem5\gem5\ext\softfloat\softfloat_types.h", "C++", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 9, 82
"f:\archlab_gem5\gem5\ext\softfloat\specialize.h", "C++", 0, 0, 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 230, 51, 430
"f:\archlab_gem5\gem5\ext\softfloat\ui32_to_extF80.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 7, 60
"f:\archlab_gem5\gem5\ext\softfloat\ui32_to_extF80M.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 13, 75
"f:\archlab_gem5\gem5\ext\softfloat\ui32_to_f128.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 7, 61
"f:\archlab_gem5\gem5\ext\softfloat\ui32_to_f128M.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 13, 77
"f:\archlab_gem5\gem5\ext\softfloat\ui32_to_f16.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 7, 66
"f:\archlab_gem5\gem5\ext\softfloat\ui32_to_f32.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 7, 58
"f:\archlab_gem5\gem5\ext\softfloat\ui32_to_f64.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 7, 60
"f:\archlab_gem5\gem5\ext\softfloat\ui64_to_extF80.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 7, 60
"f:\archlab_gem5\gem5\ext\softfloat\ui64_to_extF80M.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 13, 75
"f:\archlab_gem5\gem5\ext\softfloat\ui64_to_f128.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 7, 69
"f:\archlab_gem5\gem5\ext\softfloat\ui64_to_f128M.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 13, 87
"f:\archlab_gem5\gem5\ext\softfloat\ui64_to_f16.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 7, 65
"f:\archlab_gem5\gem5\ext\softfloat\ui64_to_f32.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 7, 65
"f:\archlab_gem5\gem5\ext\softfloat\ui64_to_f64.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 7, 60
"f:\archlab_gem5\gem5\ext\sst\INSTALL.md", "Markdown", 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 82
"f:\archlab_gem5\gem5\ext\sst\Makefile", "Makefile", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 22
"f:\archlab_gem5\gem5\ext\sst\README.md", "Markdown", 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 115
"f:\archlab_gem5\gem5\ext\sst\gem5.cc", "C++", 0, 0, 0, 0, 265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 64, 430
"f:\archlab_gem5\gem5\ext\sst\gem5.hh", "C++", 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 25, 149
"f:\archlab_gem5\gem5\ext\sst\sst\README.md", "Markdown", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"f:\archlab_gem5\gem5\ext\sst\sst\arm_example.py", "Python", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 16, 143
"f:\archlab_gem5\gem5\ext\sst\sst\example.py", "Python", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 15, 121
"f:\archlab_gem5\gem5\ext\sst\sst_responder.cc", "C++", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 10, 69
"f:\archlab_gem5\gem5\ext\sst\sst_responder.hh", "C++", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 15, 75
"f:\archlab_gem5\gem5\ext\sst\sst_responder_subcomponent.cc", "C++", 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 34, 240
"f:\archlab_gem5\gem5\ext\sst\sst_responder_subcomponent.hh", "C++", 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 26, 124
"f:\archlab_gem5\gem5\ext\sst\translator.hh", "C++", 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 20, 130
"f:\archlab_gem5\gem5\ext\sst\util.hh", "C++", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 8, 58
"f:\archlab_gem5\gem5\ext\systemc\README.gem5.md", "Markdown", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"f:\archlab_gem5\gem5\ext\systemc\README.md", "Markdown", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 44
"f:\archlab_gem5\gem5\ext\systemc\SConscript", "Python", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 14, 81
"f:\archlab_gem5\gem5\ext\systemc\src\sysc\communication\sc_buffer.h", "C++", 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 38, 195
"f:\archlab_gem5\gem5\ext\systemc\src\sysc\communication\sc_clock.cpp", "C++", 0, 0, 0, 0, 234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 52, 410
"f:\archlab_gem5\gem5\ext\systemc\src\sysc\communication\sc_clock.h", "C++", 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 61, 276
